region;departement;ville;adresse_gare;message_conjoncturel;horaire_guichet;nom_arret;codeuic;type_arret;presence_distributeur_billet;information_acessibilite_pmr;info;presence_metro;info_metro;presence_tramway;info_tramway;presence_bus;info_bus;presence_navette;info_navette;presence_cars;info_complementaire_presence_cars;presence_navette_fluviale;info_navette_fluviale;info_autopartage;presence_parking_velo;presence_parking_moto;presence_parking;info_covoiturage;presence_taxi;info_taxi;info_ligne_ter;lien_info_ligne_ter
franche_comte;Haute_saone;RONCHAMP;;;Cette gare ne dispose pas de guichet ouvert à la clientèlePoint de vente le plus proche : LURE;Ligne Belfort - Vesoul - Epinal;87185314;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;non;;non;;;
franche_comte;Jura;COUSANCE;Gare SNCF39190 COUSANCE;;Cette gare ne dispose pas de guichet ouvert à la clientèle.Point de vente le plus proche : Lons le Saunier;Ligne-Besançon-Lons le Saunier-Lyon;87718270;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;oui;;non;;;
franche_comte;Jura;DOMBLANS VOITEUR;Gare SNCF39210 DOMBLANS VOITEUR;;Cette gare ne dispose pas de guichet ouvert à la clientèle.Un distributeur de billets est à votre disposition.;Ligne-Besançon-Lons le Saunier-Lyon;87718213;Halte Ferroviaire;oui;;;non;;non;;non;;;;;;;;;oui;;oui;;non;;;
franche_comte;Jura;MORBIER;Gare SNCF39400 MORBIER;;Cette gare ne dispose pas de guichet ouvert à la clientèle.Point de vente le plus proche : Morez;Ligne-St Claude-Dole-Besançon;87715433;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;oui;;oui;;non;;;
franche_comte;Jura;MOUCHARD;Place de la gare39330 MOUCHARD;;- du lundi au vendredi de 11h00 à 18h30- le samedi de 09h00 à 16h00- le dimanche et les jours de fêtes de 15h00 à 20h50;Ligne Belfort-Delle-Bienne;87718833;Gare;oui;Accès Plus (service gratuit d'accueil et d'accompagnement) réservation au 0 890 640 650 (0.11 TTC/mn) ou sur www.accesplus.sncf.com;Hall d'attente, cabine téléphonique, presse et restauration de proximité;non;;non;;non;;;;;;;;;oui;;oui;;non;;;
franche_comte;Jura;MOUCHARD;Place de la gare39330 MOUCHARD;;- du lundi au vendredi de 11h00 à 18h30- le samedi de 09h00 à 16h00- le dimanche et les jours de fêtes de 15h00 à 20h50;Ligne-Mouchard-Salins;87718833;Gare;oui;Accès Plus (service gratuit d'accueil et d'accompagnement) réservation au 0 890 640 650 (0.11 TTC/mn) ou sur www.accesplus.sncf.com;Hall d'attente, cabine téléphonique, presse et restauration de proximité;non;;non;;non;;;;;;;;;oui;;oui;;non;;;
franche_comte;Jura;SAINT LAURENT;Place de la gare39150 ST LAURENT;;Cette gare ne dispose pas de guichet ouvert à la clientèle.Un distributeur de billets est à votre disposition.;Ligne-St Claude-Dole-Besançon;87715417;Halte Ferroviaire;oui;;Hall d'attente, cabine téléphonique et restauration de proximité;non;;non;;non;;;;;;;;;non;;oui;;non;;;
franche_comte;Territoire_de_Belfort;BAS EVETTE;Gare SNCF90350 BAS EVETTE;;Cette gare ne dispose pas de guichet ouvert à la clientèle.Point de vente le plus proche : Belfort;Ligne Belfort-Vesoul- Epinal;87184200;Halte Ferroviaire;non;;Hall d'attente et restauration de proximité;non;;non;;non;;;;;;;;;oui;;oui;;non;;;
franche_comte;Territoire_de_Belfort;PETIT CROIX;;;Cette gare ne dispose pas de guichet ouvert à la clientèlePoint de vente le plus proche : BELFORT;;87184267;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;non;;non;;;
franche_comte;Territoire_de_Belfort;BELFORT- MONTBELIARD TGV;90 400 MEROUX-MOVAL;;Du lundi au vendredi de 08h00 à 19h25Samedi, Dimanche et jours fériés de 08h00 à 12h45 et de 15h45 à 19h25;;87300822;Gare;non;;Nurserie;non;;non;;oui;"http://www.optymo.fr/media/com_infosvoyageurs/ficheshoraires/fiche_ligne_3.pdf
http://www.agglo-montbeliard.fr/fileadmin/capm/Telechargements/pub/PMA_Navette_TGV_Flyer3volets_web.pdf";;;Non;;;;;oui;;oui;;oui;"Aire urbaine Taxis : 04.27.04.00.00
Agence centrale Taxis : 04.27.04.27.04";;
franche_comte;Bourgogne;NEUILLY LES DIJON;Rue de la Gare21800 Neuilly les Dijon;;Cette gare ne dispose pas de guichet ouvert à la clientèlePoint de vente le plus proche : Dijon;Ligne Besançon-Dijon-Paris;87712182;Halte Ferroviaire;non;;;non;;non;;oui;http://www.divia.fr/;;;Non;;;;;non;;non;;non;;;
haute_normandie;SEINE MARITIME;BARENTIN;"Avenue porte Océane
76360 BARENTIN";;"Lundi au mardi : 6h30 - 13h30
Mercredi au samedi : 8h30 - 11h30 et 13h10 -17h25
Dimanche et fêtes : Fermé";Saint-Valery-en-Caux-Yvetot-Rouen;87411264;Gare;oui;"Prise en charge possible, service garanti sur réservation.
Renseignements et réservation à Aléorégion au N° 0825 000 276 (0,15/mn)";;non;;non;;non;;;;Non;;;;;oui;;oui;;oui;;;
haute_normandie;SEINE MARITIME;DIEPPE;"Boulevard Clémenceau
76200 DIEPPE";;"Du lundi au vendredi : 5h55 - 20h15
Samedi : 6h55 - 20h15
Dimanche et fêtes : 7h30 -20h15";Dieppe-Rouen;87415018;Gare;oui;Gare Accès Plus, proposant le service d'accompagnement des personnes handicapées, sur réservation préalable 48h avant le départ.Cliquez ici pour en savoir plus sur Accès Plus;Retrouvez en gare de Dieppe votre Guichet Atoumod, auprès duquel vous pourrez :- obtenir la délivrance immédiate de votre carte Atoumod,- recharger votre carte Atoumod,- reconstituer votre carte Atoumod en cas de perte, vol, carte défectueuse ou détériorée (sous conditions).;non;;non;;oui;http://www.atoumod.fr;;;Oui;http://www.atoumod.fr/;;;;oui;;oui;;oui;02.35.84.20.05;;
haute_normandie;SEINE MARITIME;FECAMP;"boulevard de la République
76400 FECAMP";;"du lundi au samedi: 9h30 - 12h00 et 13h30 - 18h10
dimanche et fêtes : 12h50 - 20h00";Fécamp-Le Havre;87413542;Gare;oui;"Prise en charge possible, service garanti sur réservation.
Renseignements et réservation à Aléorégion au N° 0825 000 276 (0,15/mn)";;non;;non;;oui;http://www.ficibus.com/wordpress/;;;Oui;http://www.atoumod.fr;;;;non;;oui;;non;;;
haute_normandie;SEINE MARITIME;LE TREPORT-MERS LES BAINS;"Place Pierre Sémart
76470 LE TREPORT";;Du lundi au jeudi : 6h00 - 8h30 / 9h10 - 12h10 et 13h15 - 17h25 / 17h50 - 19h30Vendredi : 6h00 - 8h30 / 9h10 - 12h10 et 13h15 - 17h25 / 17h50 - 20h30Samedi : 6h15 - 10h05 / 10h30 - 20h30Dimanche et fêtes : 7h20 - 10h20 / 10h50 - 20h30;Le Tréport-Abancourt-Rouen-Paris;87317529;Gare;oui;;accés aux trains par une plateforme;non;;non;;non;;;;Oui;http://www.atoumod.fr;;;;non;;oui;;oui;"Mr Vadecard : 06.07.11.47.52
Mr Rimbert : 02.35.86.92.34";;
haute_normandie;SEINE MARITIME;MALAUNAY-LE-HOULME;"Rue de la Gare
76770 LE HOULME";;"lundi et mardi : 6h10 - 13h45 
mercredi au vendredi : 7h55 - 11h10 et 14h00 - 17h35
samedi, dimanche et fêtes : fermé";Rouen-Barentin-Yvetot;87411256;Gare;oui;"Prise en charge possible, service garanti sur réservation.
Renseignements et réservation à Aléorégion au N° 0825 000 276 (0,15/mn)";1 passerelle pour l'accès aux quais;non;;non;;non;;;;Non;;;;;oui;;oui;;non;;;
haute_normandie;SEINE MARITIME;MAROMME;"Rue de la Gare
76960 NOTRE DAME DE BONDEVILLE";;"lundi et mardi : 6h10 - 13h20 
mercredi, jeudi et vendredi : 9h00 - 12h15 et 13h40 - 17h35
samedi : 9h25 - 12h10 et 14h30 - 18h00
dimanche et fêtes : fermé";Rouen-Barentin-Yvetot;87411249;Gare;oui;"Prise en charge possible, service garanti sur réservation.
Renseignements et réservation à Aléorégion au N° 0825 000 276 (0,15/mn)";1 souterrain pour l'accès aux quais;non;;non;;non;;;;Non;;;;;non;;oui;;non;;;
haute_normandie;SEINE MARITIME;MONTIVILLIERS;"place Général Leclerc
76290 Montivilliers";;point d'arrêt sans guichet;Rolleville-Montivilliers-Le Havre;87413724;Halte Ferroviaire;oui;Prise en charge pour tous types d'handicap. Service d'assistance garanti sur réservation auprès d'Aléorégion : N° 0825 000 276 (0.15 /mn);1 passerelle pour la traversée des voies;non;;non;;oui;http://www.atoumod.fr;;;Non;;;;;oui;;oui;;non;;;
haute_normandie;SEINE MARITIME;MOTTEVILLE;"Rue de la Gare
76970 MOTTEVILLE";;point d'arrêt sans guichet;Saint-Valery-en-Caux-Yvetot-Rouen;87411280;Halte Ferroviaire;oui;Il n'y a pas de service d'assistance PMR dans cette gare. La gare accessible la plus proche est Yvetot.;1 souterrain pour l'accès aux quais1 passerelle pour passer de part et d'autre des voies;non;;non;;non;;;;Non;;;;;non;;oui;;non;;;
haute_normandie;SEINE MARITIME;OISSEL;"Place de la Gare
76350 OISSEL";;"lundi au vendredi : 5h15 - 12h25 et 13h00 - 20h20 
samedi : 9h45 - 12h30 et 13h30 - 19h00dimanche et fêtes : 15h20 - 21h25";Rouen-Bernay-Caen;87411207;Gare;oui;Il n'y a pas de service d'assistance PMR dans cette gare. La gare accessible la plus proche est Rouen.;souterrain pour l'accès aux quais;non;;non;;oui;"http://www.atoumod.fr
http://www.crea-astuce.fr/";;;Non;;;;;non;;oui;;oui;;;
haute_normandie;SEINE MARITIME;PONT-DE-L_ARCHE;"rue nationale
27460 ALIZAY";;point d'arrêt sans guichet;Rouen-Val de Reuil-Vernon-Paris;87415661;Halte Ferroviaire;oui;Il n'y a pas de service d'assistance PMR dans cette gare. La gare accessible la plus proche est Rouen.;passerelle pour l'accès aux quais;non;;non;;non;;;;Non;;;;;non;;oui;;non;;;
